Episode,Mean Score,Std Dev
161,-29.70403326945559,0.1452523265322694
162,-29.382388869171212,0.3969558915149997
163,-30.036242194965087,0.7274522773092239
164,-29.955243209477626,0.9547033143937688
165,-29.65971884459991,0.7326065544512279
166,-29.3309806990173,0.5914265501525566
167,-30.090951500235885,0.49690754645838187
168,-29.896209155580014,0.11440450635915989
169,-29.902886962118526,1.445816984485203
170,-30.05984273143905,0.6447473948522183
171,-30.345513792809736,0.3815791724641505
172,-30.08109994955932,0.7484035212277957
173,-29.616736686924593,0.3089226041381818
174,-30.40514374885576,2.091163588663955
175,-30.199786977913316,0.8363740316705264
176,-30.77075474386182,1.3056149311382643
177,-30.04843829694636,1.296130204854015
178,-30.84710950528211,0.44080302588148673
179,-29.065990895138455,0.11515685350197676
180,-30.01020412717649,0.9748408948907651
181,-30.766204786020356,0.824595471428902
182,-30.620089433569557,0.4179032655389139
183,-29.813147823648233,1.1817409733020816
184,-29.51469388583836,0.9834617288313635
185,-29.32083517082792,0.3041694522697405
186,-29.23927081601713,1.0823531155641801
187,-30.460303206037434,0.6662156016318115
188,-30.71056853747024,0.32799208606764785
189,-29.97700787719134,0.36010083198617543
190,-29.542743538032934,0.4462604370079059
191,-29.798699415534696,0.7082805047994575
192,-30.137781921776057,0.9859680816565705
193,-29.30289782781712,0.21841527939086317
194,-30.34378209921839,1.4449742054919694
195,-29.777628684540748,0.9329899452003472
196,-30.645199044253435,0.6721153281989346
197,-29.916701616466526,0.890923122318115
198,-29.692881893194187,1.0395413136583616
199,-29.689254713562274,0.8271698863452728
200,-29.854514001683157,0.8605420070418214
201,-30.33450565052765,1.5567662143623509
202,-30.635950052524734,0.9024194250157038
203,-30.913654199518458,0.49681015638114945
204,-30.550387615955515,1.010854488269486
205,-31.415428466958655,0.7112029921131225
206,-30.335709943382238,1.1762850090292267
207,-30.355516995374035,0.3967753656047341
208,-29.382145542222663,0.45970466961863893
209,-29.980200046206903,0.5066133413750793
210,-30.01954732443886,0.6329721148676514
211,-30.675741616816982,0.983096978239622
212,-30.85021288095936,0.7318411669611632
213,-29.98407659217069,1.5741416429816661
214,-30.30802845340929,0.5016531522690837
215,-29.567416959978242,0.9567478333383607
216,-31.227495620262726,0.2652311466192253
217,-30.502958176367674,0.7904927066752359
218,-30.586270167424228,1.309107616777308
219,-30.437362006174993,0.6372326266416573
220,-30.729259547291104,1.0571869750731164
221,-30.066861101769366,0.5222003212051757
222,-30.172546318320062,0.7346735397503804
223,-31.13503162696217,1.2537605521720059
224,-30.577978078194946,0.9480434376868813
225,-30.20740364821731,0.2542708443941035
226,-29.750583373825325,0.48602847091822476
227,-30.591793210639853,0.45801422921774615
228,-29.531428841277435,0.7643434127869159
229,-30.680037261850572,0.4633707975543827
230,-29.78718627576724,0.42455062199282106
231,-30.367596180606128,0.6887776649667268
232,-30.156493181495833,0.8845211539483655
233,-29.880589450604926,0.37591447607591144
234,-29.138296543769687,0.27657727278598376
235,-29.751063256243466,0.3049452914391666
236,-30.385673131963276,0.8826692250020212
237,-30.171168188445233,0.5737652845053713
238,-30.06534139962207,0.2911447052926153
239,-29.71628901687838,1.0151976950617028
240,-29.84107942591885,0.07650260474568521
241,-30.84451400279976,0.6581295745347919
242,-30.323963300992705,0.7528272825672341
243,-30.066802287883746,0.5868241300436385
244,-30.010166786788403,0.8810879932713483
245,-30.844772168880837,0.4220716779947913
246,-30.655932589192414,1.7426173382713266
247,-29.732673301304004,1.4017130813033503
248,-30.392847112677213,1.0651023152380705
249,-29.761846331055867,1.0239082387696032
250,-31.19288504898726,0.8838067329546608
251,-30.19067420411626,0.8089664188955312
252,-30.003682449718042,1.5885338172911556
253,-29.98020465234705,0.7103577267645196
254,-29.678819166861945,0.6674070002644842
255,-29.88795658186942,0.43867546885321634
256,-30.16366665296042,0.9415868594234944
257,-30.363007178742965,0.4460814955834758
258,-30.189847243863614,0.5730684102223599
259,-30.691667739103213,0.2975415885681338
260,-30.225116412057034,0.996669481065776
261,-31.111636049084115,0.6690878477682816
262,-30.436068012564494,0.7001928529934549
263,-29.57491382393019,0.8115448143203745
264,-29.5206169513864,0.21952129398980577
265,-29.57264891129243,0.5809926624738978
266,-30.616789321998002,0.6719962048368399
267,-30.268240516980494,1.0182924847422676
268,-30.117504755448067,1.0565358088371293
269,-30.15853943691914,0.19675308427778468
270,-30.94018288592632,0.24537012432376287
271,-29.92904359579441,0.7015172799939513
272,-29.898642028616454,1.4268116053277602
273,-30.343793846741406,0.3380552014424525
274,-28.933825120823826,0.7937415699052308
275,-29.66226241458827,0.7296999892518163
276,-28.890275957270415,0.4249059507696362
277,-30.20311940047927,1.1645159019884082
278,-30.402416210289704,0.90360255042269
279,-29.919981563767905,0.3714541895000767
280,-30.176979668642854,0.4573027717582385
281,-30.136745229133385,0.43768853941085173
282,-29.967603737731167,0.3766766731735509
283,-28.794514909976318,0.9513058960127729
284,-30.566748629081207,0.8777635655529136
285,-30.16628247869981,0.605284511562332
286,-31.025094470566756,0.6110575991043423
287,-30.234008697143043,0.5457212336497712
288,-29.958796376476716,0.5024052522642238
289,-30.58170829377876,0.6806679323130056
290,-30.339232792653064,0.5545801232784472
291,-30.609244047246055,0.5177730362506616
292,-29.884541676294447,0.2776316841767786
293,-31.157320117120246,1.3821567765263694
294,-31.156606618243302,0.914630863337991
295,-30.326653123847503,0.27225755808618585
296,-30.159898483016196,1.345986730336205
297,-30.115407713466656,0.683851890074261
298,-29.361158251918635,0.09608132039421778
299,-30.667917646566764,0.8776963469604897
300,-30.307995960150706,0.9250904846475161
