Rollouts,Average Reward,Standard Deviation
241,90.43441662333333,1.1959960060920785
242,89.83377716333332,3.157275881608691
243,90.59748342666666,1.6966904066176498
244,90.87343931333334,2.092825107425338
245,90.64745084666667,3.342924002517316
246,90.64133762333334,1.5728367628021434
247,90.07426443000001,1.6725366237957635
248,89.82793205,2.6298844083831856
249,90.67217321,3.062214326775068
250,90.66144511,1.6624782291968792
251,90.46036311333334,3.5325207232009443
252,90.94682269666667,1.9908165116474834
253,90.82791897,2.099742834714693
254,91.06038690999999,2.49583898344205
255,91.12003093666668,1.0041229895800337
256,89.73545733666667,1.403271264921916
257,90.72879827999999,2.001533418006175
258,90.55384876000001,1.7230733625842085
259,90.98474251666669,1.7436478989053632
260,90.57245712999999,1.905382623823141
261,90.81462446333335,2.686903664103835
262,91.20820086333333,1.5731455967158954
263,90.11610542333334,1.0776776105744819
264,90.23736934333333,2.442865557287222
265,91.20279335666667,2.238637267654239
266,90.98580497666666,1.495164752449662
267,91.06942699333332,2.417836051263071
268,91.42264549333333,0.8730338141644073
269,91.10546879333333,0.21889693640306185
270,90.31090861666667,1.9535039245585275
271,90.55586670000001,2.1092811221359486
272,91.15492404999999,1.6142864621285145
273,91.67277888666666,1.5605996556449138
274,91.10789312000001,0.9059353837755504
275,91.02941215999999,1.465820534767151
276,91.14454678666668,2.350364710119616
277,90.55015596999999,2.2051158162361157
278,90.68658303666666,0.8236481551943322
279,91.26029764333333,1.7194597281234807
280,90.83789304,0.9420652980455508
281,90.85646494666666,1.2275795809590055
282,90.73275172333332,1.6767023452199656
283,91.13078933666668,2.6793690128224323
284,90.87324763,2.4499744783766464
285,90.34492440333334,1.4404388466280038
286,91.30024274,0.6528937190865783
287,91.57364737666667,2.011412581068864
288,90.57968810666667,1.6643683073937432
289,90.13716783,2.3251150546559822
290,90.66120753,2.2546607059764896
291,91.99776430333333,0.7426637725820654
292,88.62424311000001,6.076905552074209
293,89.95774569333334,2.865688256428699
294,90.39975025000001,2.301998455691147
295,89.05472449666667,5.356020734873581
296,89.41614196333335,4.18675040914149
297,88.26198642000001,5.434491175333149
298,90.61497340333334,3.3118026213938663
299,89.75660325666666,3.287466749143748
